Periood,temp,humidity,precip,windspeed,cloudcover
2023-08-30 15:00:00,18,93.91,0.792,14.6,89.7
2023-08-30 16:00:00,19,93.91,0.005,14.6,29.9
2023-08-30 17:00:00,19,93.89,0.006,9.3,99.9
2023-08-30 18:00:00,19,93.88,0,7.5,100
2023-08-30 19:00:00,19,99.81,0,7.5,89.6
2023-08-30 20:00:00,19,93.94,0,3.7,99.9
2023-08-30 21:00:00,19,93.99,0.097,7.4,89.7
2023-08-30 22:00:00,18,99.9,0,9.2,89.7
2023-08-30 23:00:00,18,99.92,0,5.4,89.7
2023-08-31 00:00:00,18,99.92,0,0.1,89.7
2023-08-31 01:00:00,18,99.91,0.004,5.3,99.9
2023-08-31 02:00:00,18,99.95,1.968,7.5,89.6
2023-08-31 03:00:00,18,99.97,5.843,5.4,89.5
2023-08-31 04:00:00,18,99.98,0,5.4,89.6
2023-08-31 05:00:00,18,99.97,0.023,0.2,100
2023-08-31 06:00:00,18,99.94,0.006,11.1,100
2023-08-31 07:00:00,18,99.97,0,14.6,99.9
2023-08-31 08:00:00,18,99.96,0.014,12.8,50.7
2023-08-31 09:00:00,19,93.99,0.026,16.3,99.9
2023-08-31 10:00:00,19,93.98,0.027,12.8,100
2023-08-31 11:00:00,19,94.04,5.066,12.9,99.9
2023-08-31 12:00:00,18,99.91,0.059,13,100
2023-08-31 13:00:00,19,99.94,2.898,13,99.9
2023-08-31 14:00:00,18,93.9,0.018,14.7,100
2023-08-31 15:00:00,18,93.89,0.021,16.6,100
2023-08-31 16:00:00,17.9,93.89,0.131,17.2,88.1
2023-08-31 17:00:00,18,93.82,0.008,16.6,89.6
2023-08-31 18:00:00,17,93.85,0.003,14.8,99.9
2023-08-31 19:00:00,17,93.79,0,16.5,89.4
2023-08-31 20:00:00,17,93.88,0,11.1,89.6
2023-08-31 21:00:00,17,93.87,0.001,9.3,89.4
2023-08-31 22:00:00,16,99.93,0,9.3,89.5
2023-08-31 23:00:00,15.1,99.94,0,7.5,89.5
2023-09-01 00:00:00,15,99.93,0,5.4,50.4
2023-09-01 01:00:00,14.1,99.97,0,5.4,29.8
2023-09-01 02:00:00,14.1,99.96,0,3.6,97.6
2023-09-01 03:00:00,14,99.98,0,3.6,89.5
2023-09-01 04:00:00,14.1,99.98,0,5.4,29.4
2023-09-01 05:00:00,14,99.97,0,3.5,1.7
2023-09-01 06:00:00,14,100,0.019,5.4,89.6
2023-09-01 07:00:00,14.1,93.86,0.023,7.5,89.7
2023-09-01 08:00:00,15,99.95,0.777,9.3,99.9
2023-09-01 09:00:00,16,99.93,0.017,7.6,89.6
2023-09-01 10:00:00,16,99.8,0,18.2,89.5
2023-09-01 11:00:00,17,87.97,0.499,16.4,88.9
2023-09-01 12:00:00,17.1,82.31,0.002,23.8,49.5
2023-09-01 13:00:00,19,72.75,0,25.5,49.6
2023-09-01 14:00:00,20,60.15,0,23.9,49.6
2023-09-01 15:00:00,20,64.02,0,22.1,49.9
2023-09-01 16:00:00,19,59.83,0,22.1,49.6
2023-09-01 17:00:00,19,59.73,0,20.3,29.2
2023-09-01 18:00:00,19,59.8,0,20.3,28.9
2023-09-01 19:00:00,18,55.89,0,16.3,14.7
2023-09-01 20:00:00,17,63.73,0,7.5,38.5
2023-09-01 21:00:00,15,77.27,0,5.4,0
2023-09-01 22:00:00,13,87.6,0,7.5,2.3
2023-09-01 23:00:00,12.1,93.38,0,9.3,29.6
2023-09-02 00:00:00,12.1,93.34,0,9.3,14.4
2023-09-02 01:00:00,12,93.37,0,12.8,9.2
2023-09-02 02:00:00,10.1,93.23,0,11.1,9.9
2023-09-02 03:00:00,10.1,99.61,0,14.6,22.2
2023-09-02 04:00:00,10.1,93.31,0,12.9,76.8
2023-09-02 05:00:00,10.1,93.37,0.006,14.6,90
2023-09-02 06:00:00,11.1,93.49,0.016,16.4,90
2023-09-02 07:00:00,12,87.81,0.351,16.4,50.6
2023-09-02 08:00:00,11.1,99.9,0,16.5,99.9
2023-09-02 09:00:00,12.1,99.88,2.617,16.4,99.9
2023-09-02 10:00:00,13.1,93.62,0.019,16.4,89.7
2023-09-02 11:00:00,14,87.82,0,14.7,99.9
2023-09-02 12:00:00,15,82.45,0.018,18.1,89.6
2023-09-02 13:00:00,16,77.51,0.033,18.2,89.6
2023-09-02 14:00:00,15,87.97,1.948,18.2,89.6
2023-09-02 15:00:00,15,93.67,3.017,22.1,89.6
2023-09-02 16:00:00,16,93.6,0,12.9,89.4
2023-09-02 17:00:00,16,87.74,0,18.4,89.2
2023-09-02 18:00:00,16,87.72,0.707,18.2,89.4
2023-09-02 19:00:00,15,93.47,0,14.8,88.9
2023-09-02 20:00:00,15,87.88,0.003,14.7,50.1
2023-09-02 21:00:00,15,87.97,0.073,14.6,89.1
2023-09-02 22:00:00,14,93.55,0,13,49.3
2023-09-02 23:00:00,14,93.76,0,14.6,28.5
2023-09-03 00:00:00,13,93.71,0.016,12.8,0
2023-09-03 01:00:00,13,93.72,0,12.8,26
2023-09-03 02:00:00,12,99.93,0,14.5,29.1
2023-09-03 03:00:00,12,99.95,0.009,12.8,28.7
2023-09-03 04:00:00,11.1,99.98,0,12.8,28.9
2023-09-03 05:00:00,11.1,99.97,0,3.7,89.6
2023-09-03 06:00:00,11.1,99.98,0.008,3.7,50
2023-09-03 07:00:00,11.1,99.95,0,5.5,100
2023-09-03 08:00:00,11.1,99.93,0,7.5,89.2
2023-09-03 09:00:00,12.1,99.85,0,9.3,89.2
2023-09-03 10:00:00,13.1,99.78,0,9.3,89.4
2023-09-03 11:00:00,15,87.91,0.006,11.2,50.3
2023-09-03 12:00:00,17,82.46,0,11.2,49.8
2023-09-03 13:00:00,16.1,82.2,0.966,9.5,89.1
2023-09-03 14:00:00,17,82.07,0.011,14.8,89.2
2023-09-03 15:00:00,16.1,87.21,0,11.2,88.4
2023-09-03 16:00:00,18,72.3,0.29,18.1,49.3
2023-09-03 17:00:00,18,59.61,0,16.3,28.8
2023-09-03 18:00:00,18,55.94,0,9.3,24.6
2023-09-03 19:00:00,17,67.97,0,7.5,40.8
2023-09-03 20:00:00,17,77.5,0,0.1,25
2023-09-03 21:00:00,13.1,99.79,0,5.4,29
2023-09-03 22:00:00,13,87.86,0,7.5,28.5
2023-09-03 23:00:00,13,87.73,0,7.6,44.3
2023-09-04 00:00:00,12.1,93.47,0,5.6,28.6
2023-09-04 01:00:00,12.1,99.62,0,5.5,23.2
2023-09-04 02:00:00,12,99.82,0,7.5,6.8
2023-09-04 03:00:00,11,99.92,0,5.4,28.7
2023-09-04 04:00:00,10.1,99.88,0,1.9,90
2023-09-04 05:00:00,10.1,99.84,0,0.2,29.2
2023-09-04 06:00:00,10.1,99.9,0,12.8,69.6
2023-09-04 07:00:00,11.1,93.6,0,11,90
2023-09-04 08:00:00,12,93.61,0,11,45.9
2023-09-04 09:00:00,14,93.61,0,14.5,28.7
2023-09-04 10:00:00,15.1,87.76,0,12.8,29.4
2023-09-04 11:00:00,16.1,82.37,0,14.6,29.4
2023-09-04 12:00:00,17.1,82.35,0,16.6,29.7
2023-09-04 13:00:00,19,72.89,0,14.8,88.7
2023-09-04 14:00:00,19,72.88,0.006,7.8,88.6
2023-09-04 15:00:00,20,68.44,0,13.2,29.3
2023-09-04 16:00:00,20,68.51,0,20.5,50.1
2023-09-04 17:00:00,20,72.94,0,11.4,49.9
2023-09-04 18:00:00,19,72.86,0,22.1,89
2023-09-04 19:00:00,19,72.89,0,13,49.3
2023-09-04 20:00:00,17,82.55,0,7.6,28.7
2023-09-04 21:00:00,16,82.5,0,9.3,28.9
2023-09-04 22:00:00,15,87.89,0,11.1,49.4
2023-09-04 23:00:00,15,87.92,0,11.1,89.6
2023-09-05 00:00:00,15,93.77,0,12.8,89.2
2023-09-05 01:00:00,15,93.83,0,12.8,49.6
2023-09-05 02:00:00,15,93.86,0,11.1,50
2023-09-05 03:00:00,15,93.84,0,14.6,89.5
2023-09-05 04:00:00,15,93.81,0,16.4,89.6
2023-09-05 05:00:00,15,93.8,0,18.1,89.6
2023-09-05 06:00:00,16,88.13,0,20.3,99.9
2023-09-05 07:00:00,16,93.85,0,20.3,99.9
2023-09-05 08:00:00,16,93.81,0,22,100
2023-09-05 09:00:00,16.1,99.75,0,18.2,99.9
2023-09-05 10:00:00,17,93.74,0.001,18.3,99.9
2023-09-05 11:00:00,17,93.68,0,18.4,89.7
2023-09-05 12:00:00,19,82.81,0,20.5,89.6
2023-09-05 13:00:00,20,73.15,0.001,16.7,50.5
2023-09-05 14:00:00,21,68.79,0,27.7,29.3
2023-09-05 15:00:00,21,64.57,0,31.5,29
2023-09-05 16:00:00,22,64.77,0,33.3,28.6
2023-09-05 17:00:00,21,64.28,0,29.5,25
2023-09-05 18:00:00,19,77.61,0,31.6,88.5
2023-09-05 19:00:00,18,77.51,0,31.4,89
2023-09-05 20:00:00,17,82.56,0,24,100
2023-09-05 21:00:00,17,88.01,0,20.4,89.4
2023-09-05 22:00:00,17,93.71,0,20.5,99.4
2023-09-05 23:00:00,16,82.41,0,16.5,89.6
2023-09-06 00:00:00,15,77.08,0,14.8,70.2
2023-09-06 01:00:00,14,67.41,0,16.4,23.2
2023-09-06 02:00:00,14,72.04,0,12.9,29.2
2023-09-06 03:00:00,14,71.98,0,14.7,28.9
2023-09-06 04:00:00,14,72,0,13,29.8
2023-09-06 05:00:00,14,71.96,0,16.5,30
2023-09-06 06:00:00,15,67.58,0,18.2,29.4
2023-09-06 07:00:00,14,67.45,0,18.2,28.6
2023-09-06 08:00:00,14,71.96,0,18.2,49.3
2023-09-06 09:00:00,14,71.83,0,20.3,88.3
2023-09-06 10:00:00,15,63.03,0,20.4,49.7
2023-09-06 11:00:00,15,62.93,0,20.4,50
2023-09-06 12:00:00,15,58.88,0,20.4,50
2023-09-06 13:00:00,16,59.08,0,23.8,88.4
2023-09-06 14:00:00,16,63.12,0,23.9,49.3
2023-09-06 15:00:00,17,59.35,0,20.4,28.6
2023-09-06 16:00:00,17,59.33,0,23.9,28.6
2023-09-06 17:00:00,17,59.28,0,20.5,28.7
2023-09-06 18:00:00,17,59.35,0,20.4,28.5
2023-09-06 19:00:00,17,55.69,0,18.2,0
2023-09-06 20:00:00,16,59.39,0,18.1,0
2023-09-06 21:00:00,16,63.58,0,11.1,0
2023-09-06 22:00:00,16,67.86,0,12.9,28.5
2023-09-06 23:00:00,15.9,63.62,0,14.7,28.5
2023-09-07 00:00:00,15,67.71,0,9.4,0
2023-09-07 01:00:00,13.9,72.17,0,3.8,0
2023-09-07 02:00:00,14,72.06,0,5.5,0
2023-09-07 03:00:00,10,93.28,0,3.6,28.5
2023-09-07 04:00:00,8.1,99.58,0,3.6,0.4
2023-09-07 05:00:00,9,99.62,0,7.4,0.4
2023-09-07 06:00:00,8.1,99.58,0,3.6,28.5
2023-09-07 07:00:00,9.1,93.18,0,1.9,28.5
2023-09-07 08:00:00,10,93.25,0,3.6,88.2
2023-09-07 09:00:00,13,82,0,5.4,28.5
2023-09-07 10:00:00,15,67.57,0,14.6,49.3
2023-09-07 11:00:00,14.1,71.78,0,14.6,50
2023-09-07 12:00:00,16,67.6,0,12.8,29.2
2023-09-07 13:00:00,16,63.26,0,12.9,28.9
2023-09-07 14:00:00,17,63.34,0,16.5,28.7
2023-09-07 15:00:00,17,67.78,0,16.6,24.5
2023-09-07 16:00:00,18,63.63,0,20.5,28.9
2023-09-07 17:00:00,17,67.67,0,22.1,49.4
2023-09-07 18:00:00,17,67.7,0,20.3,28.5
2023-09-07 19:00:00,16,76.89,0,20.3,28.5
2023-09-07 20:00:00,15,82.12,0,16.4,0
2023-09-07 21:00:00,15,82.3,0,11.2,49.9
2023-09-07 22:00:00,14,87.7,0,9.4,43.4
2023-09-07 23:00:00,13,93.47,0,5.4,90
2023-09-08 00:00:00,13,87.74,0,5.5,75.3
2023-09-08 01:00:00,13,87.81,0,9.3,48.2
2023-09-08 02:00:00,13,87.83,0,7.6,49.9
2023-09-08 03:00:00,14,87.93,0,14.6,89
2023-09-08 04:00:00,14,87.95,0,7.6,89.4
2023-09-08 05:00:00,14,93.75,0,7.6,99.8
2023-09-08 06:00:00,14,93.76,0,5.4,89.6
2023-09-08 07:00:00,14,99.88,0,9.3,99.9
2023-09-08 08:00:00,15,93.76,0,11.1,100
2023-09-08 09:00:00,15,93.8,0,11.1,100
2023-09-08 10:00:00,15.1,99.79,0,11.2,99.9
2023-09-08 11:00:00,16.1,99.71,0.097,11.1,99.9
2023-09-08 12:00:00,18,88.13,0,9.4,89.6
2023-09-08 13:00:00,18,82.78,0,18.1,89.6
2023-09-08 14:00:00,18,82.72,0,12.9,89.4
2023-09-08 15:00:00,18,82.61,0,12.8,89.5
2023-09-08 16:00:00,18,82.58,0,11.1,88.8
2023-09-08 17:00:00,18,82.61,0,12.9,50.3
2023-09-08 18:00:00,18,82.59,0,9.4,49.9
2023-09-08 19:00:00,18,82.61,0,9.3,28.8
2023-09-08 20:00:00,17,88.05,0,7.5,29
2023-09-08 21:00:00,16,93.75,0,1.8,90
2023-09-08 22:00:00,14.1,99.86,0,3.6,68.3
2023-09-08 23:00:00,14.1,99.86,0,1.8,88.7
2023-09-09 00:00:00,13.1,99.93,0,1.8,50.1
2023-09-09 01:00:00,13.1,99.92,0,3.6,95.9
2023-09-09 02:00:00,13.1,93.67,0,9.2,90
2023-09-09 03:00:00,13,99.96,0,5.4,100
2023-09-09 04:00:00,13.1,93.74,0,3.7,50.5
2023-09-09 05:00:00,13,99.99,0,1.9,29.4
2023-09-09 06:00:00,13,93.73,0,1.9,65.3
2023-09-09 07:00:00,12,93.67,0,7.6,89.6
2023-09-09 08:00:00,13,99.96,0,7.6,99.6
2023-09-09 09:00:00,14,99.94,0,9.2,99.9
2023-09-09 10:00:00,14.1,99.82,0,9.3,99.9
2023-09-09 11:00:00,15.1,93.73,0,11,99.9
2023-09-09 12:00:00,16,87.98,0,9.3,99.9
2023-09-09 13:00:00,17,82.56,0,9.3,99.9
2023-09-09 14:00:00,17,82.52,0,11.1,99.9
2023-09-09 15:00:00,18,77.57,0,3.7,89.7
2023-09-09 16:00:00,18,77.57,0,7.5,89.7
2023-09-09 17:00:00,19,77.76,0,5.4,89.7
2023-09-09 18:00:00,19,73.03,0,7.5,89.7
2023-09-09 19:00:00,19,77.8,0,11,89.6
2023-09-09 20:00:00,17,88.08,0,9.2,50.3
2023-09-09 21:00:00,16,93.74,0,5.4,88.4
2023-09-09 22:00:00,16,93.79,0,3.7,88.4
2023-09-09 23:00:00,15,93.84,0,5.4,28.8
2023-09-10 00:00:00,14,99.89,0,5.4,36.7
2023-09-10 01:00:00,14,99.91,0,5.4,73.2
2023-09-10 02:00:00,14,99.91,0,7.6,90
2023-09-10 03:00:00,14,93.77,0,9.3,90
2023-09-10 04:00:00,14,93.77,0,9.3,74.3
2023-09-10 05:00:00,14,93.81,0,7.6,56.5
2023-09-10 06:00:00,14,93.79,0,5.5,48.2
2023-09-10 07:00:00,14,93.81,0,7.6,41.3
2023-09-10 08:00:00,14,99.95,0,9.4,57.6
2023-09-10 09:00:00,16,93.88,0,11.1,38.8
2023-09-10 10:00:00,16.1,93.77,0,12.9,29.8
2023-09-10 11:00:00,17.1,93.56,0,16.4,45.2
2023-09-10 12:00:00,19.1,82.65,0,16.3,74.3
2023-09-10 13:00:00,21,73.08,0,18.1,14.4
2023-09-10 14:00:00,23,68.99,0,18.1,69.1
2023-09-10 15:00:00,22,73.18,0,16.4,29.8
2023-09-10 16:00:00,23,64.86,0,14.6,50.3
2023-09-10 17:00:00,23,60.96,0,16.4,29.4
2023-09-10 18:00:00,22,73.32,0,12.9,28.9
2023-09-10 19:00:00,21,77.94,0,9.3,49.4
2023-09-10 20:00:00,20,82.91,0,9.3,28.7
2023-09-10 21:00:00,19,82.89,0,9.3,49.6
2023-09-10 22:00:00,18,88.23,0,12.8,28.8
2023-09-10 23:00:00,17,93.84,0,9.3,60.8
2023-09-11 00:00:00,16,93.87,0,3.6,48.2
2023-09-11 01:00:00,15,99.92,0,3.6,21.6
2023-09-11 02:00:00,14,99.96,0,3.6,28.6
2023-09-11 03:00:00,14,99.97,0,3.7,28.6
2023-09-11 04:00:00,12.1,100,0,3.6,95
2023-09-11 05:00:00,12,100,0,5.4,96.5
2023-09-11 06:00:00,12,100,0,3.6,96.8
2023-09-11 07:00:00,12,100,0,3.6,99.8
2023-09-11 08:00:00,13,100,0,3.6,98.4
2023-09-11 09:00:00,14,99.99,0,5.4,99.7
2023-09-11 10:00:00,15,99.96,0,5.4,99.2
2023-09-11 11:00:00,16.1,99.76,0,5.4,88.5
2023-09-11 12:00:00,18.1,93.56,0,5.4,49.4
2023-09-11 13:00:00,21,73.26,0,5.4,20.7
2023-09-11 14:00:00,23,65.02,0,9.3,13.8
2023-09-11 15:00:00,23.9,61.26,0,11.1,19.2
2023-09-11 16:00:00,23.9,61.25,0,9.3,28.6
2023-09-11 17:00:00,24,60.88,0,11.1,28.5
2023-09-11 18:00:00,24,57.19,0,9.3,2.5
2023-09-11 19:00:00,22,68.85,0,5.4,0
2023-09-11 20:00:00,19,88.28,0,5.4,2.3
2023-09-11 21:00:00,19,82.85,0,7.5,31.3
2023-09-11 22:00:00,18,88.36,0,5.4,5.2
2023-09-11 23:00:00,17,88.13,0,7.5,5.2
2023-09-12 00:00:00,17,88.22,0,7.5,49.8
2023-09-12 01:00:00,16,93.89,0,9.2,28.6
2023-09-12 02:00:00,15,99.98,0,7.5,24.5
2023-09-12 03:00:00,14,99.99,0,1.9,0
2023-09-12 04:00:00,14,93.72,0,1.8,0
2023-09-12 05:00:00,14,93.72,0,1.8,0
2023-09-12 06:00:00,13,93.67,0,3.6,0.4
2023-09-12 07:00:00,12.1,100,0,5.4,28.8
2023-09-12 08:00:00,13.1,99.99,0,3.6,28.7
2023-09-12 09:00:00,16,93.81,0,7.5,28.7
2023-09-12 10:00:00,18,88.26,0,5.4,28.8
2023-09-12 11:00:00,20,77.88,0,11.1,24.7
2023-09-12 12:00:00,21.9,73.7,0,16.4,28.9
2023-09-12 13:00:00,21,78.12,0,16.4,28.9
2023-09-12 14:00:00,20,82.87,0,14.6,28.8
2023-09-12 15:00:00,21,77.97,0,14.6,49.8
2023-09-12 16:00:00,22,73.39,0,16.5,49.6
2023-09-12 17:00:00,22,73.41,0,13,49.4
2023-09-12 18:00:00,22,73.42,0,12.9,28.5
2023-09-12 19:00:00,21,78.05,0,9.3,49.3
2023-09-12 20:00:00,20,83.05,0,7.5,0
2023-09-12 21:00:00,19,83.02,0,7.5,0
2023-09-12 22:00:00,18,88.17,0,11.1,0
2023-09-12 23:00:00,17,93.83,0,7.6,0
2023-09-13 00:00:00,16,93.81,0,9.3,33.8
2023-09-13 01:00:00,16,93.82,0.006,9.3,33.8
2023-09-13 02:00:00,16,93.89,0,9.3,28.3
2023-09-13 03:00:00,17,93.95,0,9.3,29.4
2023-09-13 04:00:00,16,93.93,0.004,9.3,29.2
2023-09-13 05:00:00,16,93.91,0,7.5,0.9
2023-09-13 06:00:00,16,100,0.966,11,29.6
2023-09-13 07:00:00,16,100,0,5.4,89.3
2023-09-13 08:00:00,17,99.99,0.002,5.4,89.7
2023-09-13 09:00:00,17,93.95,3.866,9.3,89.5
2023-09-13 10:00:00,17,99.97,0,7.5,89.7
2023-09-13 11:00:00,17.1,99.88,0.005,7.5,99.8
2023-09-13 12:00:00,18,93.91,0.392,7.5,99.9
2023-09-13 13:00:00,18,99.84,3.478,5.4,89.6
2023-09-13 14:00:00,18.1,99.83,0.01,11.1,89.3
2023-09-13 15:00:00,18.1,93.77,0.006,7.6,29.8
2023-09-13 16:00:00,19,93.79,0.966,9.4,89.2
2023-09-13 17:00:00,20,88.33,0,11.1,29.8
2023-09-13 18:00:00,19,88.23,0.003,9.4,89.6
2023-09-13 19:00:00,18,93.84,0.966,9.3,89.4
2023-09-13 20:00:00,18,93.86,0,7.6,89.6
2023-09-13 21:00:00,17,93.78,0,7.7,50.3
2023-09-13 22:00:00,17,93.79,0.003,11.4,99.9
2023-09-13 23:00:00,17,88.22,0.226,13.3,99.9
2023-09-14 00:00:00,16,93.81,2.888,13.2,99.8
2023-09-14 01:00:00,14.1,99.8,0.151,16.8,89.6
2023-09-14 02:00:00,14,99.77,3.055,18.6,89.6
2023-09-14 03:00:00,13.1,93.6,4.786,15,99.9
2023-09-14 04:00:00,13,93.6,0.042,18.5,99.9
2023-09-14 05:00:00,13,87.79,3.004,13.2,29.9
2023-09-14 06:00:00,14,87.81,0.034,11.4,99.9
2023-09-14 07:00:00,14,87.91,0,18.3,29.5
2023-09-14 08:00:00,14,87.82,0.386,16.7,89.3
2023-09-14 09:00:00,13,87.74,0.008,16.6,89
2023-09-14 10:00:00,14,87.78,0,14.9,89.5
2023-09-14 11:00:00,14,87.62,0,20.4,89.3
2023-09-14 12:00:00,15,82.12,0,18.4,89.4
2023-09-14 13:00:00,15,76.78,0,15,89
2023-09-14 14:00:00,16,72.18,0,16.5,49.8
2023-09-14 15:00:00,16,59.69,0,16.2,49.6
2023-09-14 16:00:00,17,59.3,0,16.5,94.7
2023-09-14 17:00:00,16,59.09,0,14.8,28.7
2023-09-14 18:00:00,16,55.27,0,14.7,28.5
2023-09-14 19:00:00,16,55.26,0,11.2,28.5
2023-09-14 20:00:00,16,55.53,0,5.5,49.3
2023-09-14 21:00:00,15,59.11,0,7.6,49.6
2023-09-14 22:00:00,14,63.04,0,5.5,29.4
2023-09-14 23:00:00,14.9,55.43,0,5.6,76.8
2023-09-15 00:00:00,14,67.43,0,7.6,90
2023-09-15 01:00:00,13.9,67.41,0,3.7,20.7
2023-09-15 02:00:00,12,76.58,0,3.6,0
2023-09-15 03:00:00,9.1,99.4,0,7.5,29
2023-09-15 04:00:00,10.1,93.03,0,3.6,49.3
2023-09-15 05:00:00,9.1,93.11,0,1.8,28.8
2023-09-15 06:00:00,8.1,99.51,0,3.6,0
2023-09-15 07:00:00,8.1,99.77,0,1.9,2.5
2023-09-15 08:00:00,9.1,99.71,0,3.6,28.5
2023-09-15 09:00:00,13,87.57,0,0.1,28.5
2023-09-15 10:00:00,14,76.87,0,7.5,28.5
2023-09-15 11:00:00,15,71.94,0,12.8,49.4
2023-09-15 12:00:00,15,71.77,0,11,50
2023-09-15 13:00:00,15,71.83,0,14.6,28.9
2023-09-15 14:00:00,15.1,62.76,0,14.6,28.7
2023-09-15 15:00:00,15.1,58.76,0,12.9,28.6
2023-09-15 16:00:00,16,55.18,0,14.6,28.6
2023-09-15 17:00:00,16,55.16,0,11.1,0
2023-09-15 18:00:00,16,58.99,0,12.8,0
2023-09-15 19:00:00,15,63.15,0,9.3,0
2023-09-15 20:00:00,12,87.41,0,1.9,0
2023-09-15 21:00:00,11,87.51,0,3.6,0
2023-09-15 22:00:00,10,87.43,0,3.6,0
2023-09-15 23:00:00,10,87.48,0,7.5,0
2023-09-16 00:00:00,10,81.89,0,11,2.5
2023-09-16 01:00:00,10,87.54,0,7.5,15.1
2023-09-16 02:00:00,9,93.46,0,11,12.4
2023-09-16 03:00:00,10,87.57,0,11,27.5
2023-09-16 04:00:00,10,93.46,0,12.8,7.7
2023-09-16 05:00:00,10,93.46,0,9.3,22.2
2023-09-16 06:00:00,11,87.64,0,14.6,35.7
2023-09-16 07:00:00,11,87.63,0,12.8,23.4
2023-09-16 08:00:00,11,87.6,0,12.9,18.4
2023-09-16 09:00:00,12.1,82.02,0,14.6,0
2023-09-16 10:00:00,15,72.26,0,16.4,0
2023-09-16 11:00:00,16,72.2,0,22,0
2023-09-16 12:00:00,17,63.39,0,25.7,28.5
2023-09-16 13:00:00,18,63.49,0,22.1,49.3
2023-09-16 14:00:00,19,55.91,0,23.9,49.6
2023-09-16 15:00:00,19,55.88,0,23.9,28.5
2023-09-16 16:00:00,19,52.44,0,25.6,28.6
2023-09-16 17:00:00,19,49.08,0,22.1,5.2
2023-09-16 18:00:00,18,55.74,0,18.2,0
2023-09-16 19:00:00,17,59.52,0,16.4,0
2023-09-16 20:00:00,15,67.62,0,9.3,0
2023-09-16 21:00:00,13,76.84,0,11.1,0
2023-09-16 22:00:00,12,81.94,0,9.3,0
2023-09-16 23:00:00,12,81.94,0,11.1,0
2023-09-17 00:00:00,11.1,87.44,0,11.1,0
2023-09-17 01:00:00,11.1,87.47,0,11.1,0
2023-09-17 02:00:00,10.1,93.37,0,11.1,9.2
2023-09-17 03:00:00,11,87.56,0,12.9,2.3
2023-09-17 04:00:00,11,87.61,0,11.1,0
2023-09-17 05:00:00,10.1,93.47,0,12.9,33.6
2023-09-17 06:00:00,10,93.53,0,14.6,20.9
2023-09-17 07:00:00,10,93.51,0,12.9,5.2
2023-09-17 08:00:00,11,93.54,0,14.6,88.2
2023-09-17 09:00:00,12.1,93.5,0,16.4,49.4
2023-09-17 10:00:00,14,87.8,0,22,29.3
2023-09-17 11:00:00,15,82.44,0.971,18.2,89.5
2023-09-17 12:00:00,15.1,87.87,0.002,18.4,29.8
2023-09-17 13:00:00,16,87.84,0,24,50.6
2023-09-17 14:00:00,15,82.24,0.997,20.4,89.6
2023-09-17 15:00:00,14.1,76.89,0.028,23.9,89.5
2023-09-17 16:00:00,15,67.47,0,20.3,88.8
2023-09-17 17:00:00,15,67.32,0,20.4,50.1
2023-09-17 18:00:00,15,62.91,0,16.5,49.9
2023-09-17 19:00:00,15,59.04,0,12.8,49.3
2023-09-17 20:00:00,14,63.02,0,11.1,28.5
2023-09-17 21:00:00,14,63.08,0,12.8,28.5
2023-09-17 22:00:00,13.9,63.12,0,9.4,28.5
2023-09-17 23:00:00,12.9,62.93,0,7.7,28.5
2023-09-18 00:00:00,12.9,62.95,0,11.2,28.5
2023-09-18 01:00:00,11.9,71.73,0,5.5,28.5
2023-09-18 02:00:00,11,76.44,0,3.7,28.5
2023-09-18 03:00:00,9,87.13,0,2,28.5
2023-09-18 04:00:00,7.1,93.01,0,0.1,0
2023-09-18 05:00:00,6,99.59,0,3.5,0
2023-09-18 06:00:00,5,93.11,0,1.9,28.5
2023-09-18 07:00:00,5,93.04,0,0.1,49.3
2023-09-18 08:00:00,6,93.14,0,0.1,49.3
2023-09-18 09:00:00,9,81.39,0,3.6,28.5
2023-09-18 10:00:00,12,76.32,0,1.9,0
2023-09-18 11:00:00,13,66.79,0,5.5,0
2023-09-18 12:00:00,14,62.66,0,12.8,28.5
2023-09-18 13:00:00,14,58.53,0,14.6,28.5
2023-09-18 14:00:00,14.1,58.45,0,11.1,28.5
2023-09-18 15:00:00,14.1,58.42,0,14.7,0
2023-09-18 16:00:00,15,54.89,0,14.7,0
2023-09-18 17:00:00,15,54.84,0,16.4,0
2023-09-18 18:00:00,14,58.63,0,14.7,0
2023-09-18 19:00:00,13,71.53,0,12.8,9.9
2023-09-18 20:00:00,11,76.46,0,11,0
2023-09-18 21:00:00,9.1,86.98,0,12.9,0
2023-09-18 22:00:00,8.1,86.97,0,9.4,0
2023-09-18 23:00:00,8.1,93.03,0,14.7,0
2023-09-19 00:00:00,8.1,86.98,0,13,0
2023-09-19 01:00:00,8.1,93.08,0,14.7,0
2023-09-19 02:00:00,7.1,99.56,0,11.2,0
2023-09-19 03:00:00,8.1,93.27,0,12.9,0
2023-09-19 04:00:00,8.1,93.35,0,11.1,28.5
2023-09-19 05:00:00,9.1,93.41,0,16.4,0
2023-09-19 06:00:00,9,93.5,0,12.9,0
2023-09-19 07:00:00,9.1,99.87,0,14.7,54
2023-09-19 08:00:00,10.1,93.6,0,16.5,90
2023-09-19 09:00:00,11.1,99.91,0,16.5,100
2023-09-19 10:00:00,12.1,99.88,0,18.2,100
2023-09-19 11:00:00,13.1,99.84,0,16.5,99.7
2023-09-19 12:00:00,15.1,93.55,0,20.3,89.3
